Mark.Center_Seminary.Rd,Janneys.Ln_Seminary.Rd,Janneys.Ln_King.St.Metro,Braddock.Metro_Russell.Rd,Glebe.Rd_Russell.Rd,Glebe.Rd_Pentagon.Metro,Braddock.Metro_Cameron.Mills.Dr,Cameron.Mills.Dr_Parkfairfax,Parkfairfax_Pentagon.Metro,Van.Dorn.Metro_Whiting.St,Duke.St_Whiting.St,Duke.St_King.St.Metro,King.St.Metro_Old.Town.Circulator,Braddock.Metro_Old.Town.Circulator,King.St.Metro_NVCC,Landmark_Van.Dorn.Metro,Eisenhower_Van.Dorn.Metro,Eisenhower_King.St.Metro,Commonwealth.Ave_King.St.Metro,Commonwealth.Ave_Mt.Vernon.Ave,Mt.Vernon.Ave_Potomac.Yard.Ctr,Lee.Center_Potomac.Yard.Ctr,Van.Dorn.Metro_Yoakum.Pkwy,Beauregard.St_Yoakum.Pkwy,Beauregard.St_Pentagon.Metro,Mark.Center_Menokin.Dr,Menokin.Dr_Shirlington,Glebe.Rd_Shirlington,Glebe.Rd_Potomac.Yd.Ctr,Mark.Center_Park.Place,Park.Place_Shirlington,Temperature,Bus.Size,Y
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,83.88
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,318.744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,247.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,330.3
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,483.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,188.264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,221.816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,274.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,273
0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,50.328
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,208.768
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,197.6
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,6,6,6,3,3,3,3,0,0,1,1,468.7
0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,474.8
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,80.152
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,1,1,430.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,331.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,244.5
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,70.832
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,1,1,451.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,267.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,217.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,218.088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,360.5
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,314.2
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,212.496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,299.9
0,0,0,0,0,0,0,0,0,4,4,4,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,309.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,334.6
0,0,0,0,0,0,0,0,0,2,2,2,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,399.5
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,72.696
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,266.9
0,0,0,0,0,0,0,0,0,2,2,2,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,301.8
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,148.2
0,0,0,0,0,0,0,0,0,4,4,4,5,5,1,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,311.288
0,0,0,0,0,0,0,0,0,2,2,2,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,275.5
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,93.4
0,0,0,0,0,0,0,0,0,1,1,1,8,8,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,348
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,314.1
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,2,5,5,5,0,0,0,0,0,0,1,-1,311.288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,283.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,272.6
0,0,0,0,0,0,0,0,0,4,4,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,306.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,191.992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,1,1,406.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,238.8
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,6,6,6,3,3,3,3,0,0,1,-1,350.432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,241.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,221.8
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,403.3
0,0,0,0,0,0,0,0,0,4,4,4,7,7,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,331.792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,254.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,280.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,301.7
0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,180.808
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,250.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,286.2
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,285.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,1,-1,274.008
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,83.88
0,0,0,0,0,0,0,0,0,1,1,1,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,320.608
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,1,1,1,3,3,3,3,0,0,1,1,308.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,137.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,320.9
0,0,0,0,0,0,0,0,0,3,3,3,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,272.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,290.784
0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,1,1,481.3
0,0,0,0,0,0,0,0,0,1,1,1,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,304.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,309.3
0,0,0,0,0,0,3,3,3,3,3,3,9,9,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,398.896
0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,412.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,230.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,354.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,1,361.2
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,316.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,98.2
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,307.5
1,1,1,0,0,0,0,0,0,2,2,2,4,4,2,2,2,2,1,1,1,2,0,0,0,1,1,2,2,1,1,1,-1,290.784
0,0,0,0,0,0,0,0,0,5,5,5,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,346.9
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,277.9
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,377
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,284.1
0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,206.9
0,0,0,2,2,2,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,1,1,274.5
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,1,-1,369.072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,1,339.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,309.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,323.8
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,365.344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,350.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,228.4
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,119.296
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,546.4
0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,128
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,1,1,353.3
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,225.544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,1,300.9
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,290.7
0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,244.9
0,0,0,0,0,0,0,0,0,4,4,4,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,351.2
0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,165.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,450
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,235.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,291.6
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,133.6
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,194.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,287.7
0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80.7
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,205.8
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,415.9
0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,321.3
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,427.4
0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,318.7
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,1,400
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,356.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,249.8
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,247.8
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,432.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,147.6
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,489
0,0,0,0,0,0,2,2,2,6,6,6,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,309.424
0,0,0,0,0,0,0,0,0,4,4,4,5,5,1,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,444.1
0,0,0,0,0,0,0,0,0,2,2,2,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,380.5
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,423.6
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,415.9
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,-1,421.264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,144.5
0,0,0,2,2,2,0,0,0,1,1,1,4,4,3,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,216.5
0,0,0,7,7,7,0,0,0,3,3,3,4,4,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,-1,298.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,277.9
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,201.4
0,0,0,0,0,0,0,0,0,1,1,1,10,10,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-1,223.68
0,0,0,0,0,0,0,0,0,7,7,7,12,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,342.9
0,0,0,0,0,0,0,0,0,2,2,2,4,4,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,260.1
0,0,0,4,4,4,0,0,0,4,4,4,6,6,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,292.648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,1,1,343.4
0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,6,6,6,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,390.9
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,193.856
0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,395.8
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108.1
0,0,0,0,0,0,2,2,2,2,2,2,3,3,1,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,-1,335.52
0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,254.1
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,465.9
0,0,0,0,0,0,0,0,0,2,2,2,5,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,206.904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,67.4
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,359.5
0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,298.24
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.4
0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,333.9
0,0,0,0,0,0,0,0,0,1,1,1,7,7,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,238.592
0,0,0,0,0,0,0,0,0,2,2,2,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,376.9
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,2,2,0,0,0,0,4,4,4,0,0,0,0,0,0,1,1,394.9
0,0,0,0,0,0,0,0,0,5,5,5,6,6,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,294.512
0,0,0,0,0,0,0,0,0,2,2,2,8,8,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,325.4
0,0,0,0,0,0,2,2,2,2,2,2,4,4,2,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,1,1,501.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,8,8,8,0,0,1,-1,359.752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,1,1,248.6
0,0,0,0,0,0,0,0,0,3,3,3,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,290.9
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,186.4
0,0,0,0,0,0,0,0,0,2,2,2,6,6,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,218.4
0,0,0,0,0,0,0,0,0,5,5,5,6,6,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,341.6
0,0,0,0,0,0,0,0,0,4,4,4,8,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,206.904
1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,262.4
0,0,0,0,0,0,0,0,0,1,1,1,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,289.2
0,0,0,0,0,0,0,0,0,2,2,2,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,259
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,351.9
0,0,0,2,2,2,0,0,0,2,2,2,8,8,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,246.048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,1,1,1,0,0,1,1,302
0,0,0,0,0,0,0,0,0,2,2,2,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,279.4
0,0,0,0,0,0,0,0,0,5,5,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,251.64
